,Unnamed: 0,tweet_id,user_username,text,created_at,conversation_id,lang,possibly_sensitive,author_id,source,in_reply_to_user_id,user_verified,user_profile_image_url,user_name,user_protected,user_created_at,user_location,user_description,user_url,user_pinned_tweet_id,retweet_count,like_count,quote_count,user_tweet_count,user_list_count,user_followers_count,user_following_count,sourcetweet_type,sourcetweet_id,sourcetweet_text,Code,sourcetweet_lang,sourcetweet_author_id,Self-organization,SO code,Building community,BC code,Broadening the counterpublic,BtC code,Creating change in math,CCM code,SJEDI,SJEDI code,CODER,all codes,User Name,Display Name,In JMM 2020 Program?,In JMM 2021 Program,Too anonymous to determine,Organization
111,427,1.21823E+18,katebelin,@ArisWinger really appreciated your talk about the importance of alternate/multiple representations and how small changes can have huge impacts #JMM2020 #DisruptJMM https://t.co/znUGMus9i0,2020-01-17T17:58:27.000Z,1.21823E+18,en,FALSE,15175179,Twitter for iPhone,328528264,FALSE,https://pbs.twimg.com/profile_images/1258760591851872260/bqR4kwZ0_normal.jpg,Kate Belin 🏳️‍🌈,FALSE,2008-06-20T01:07:29.000Z,NA,"Math teacher at Fannie Lou Hamer Freedom High School, Bronx, NY 
| she/they",,NA,1,6,0,641,10,457,875,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,hashtags,0,,1,representation,DL,amplification;hashtags;representation;talk support,katebelin,Kate Belin 🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
112,429,1.21823E+18,sbagley,".@nancyekress suggests that taking a different approach to mathematical epistemology, and thus broadening your perception of what counts as ""mathematical"" participation, helps #DisruptJMM that hegemony. #JMM2020 @JointMath",2020-01-17T17:55:10.000Z,1.21823E+18,en,FALSE,22891502,Twitter for Android,22891502,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,1,6,0,45619,36,2328,442,NA,NA,NA,,NA,NA,1,amplification,0,,0,,1,math practice; humanize,1,power,RR,amplification;humanize;math practice;power,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
113,430,1.21823E+18,VictorPiercey1,@ArisWinger has provided what will probably be the most important #JMM2020 takeaway. #DisruptJMM #SocialJustice @maanow @JointMath @amermathsoc https://t.co/Z5WBd9C0uJ,2020-01-17T17:54:10.000Z,1.21823E+18,en,FALSE,1451206226,Twitter for Android,328528264,FALSE,https://pbs.twimg.com/profile_images/1071108579497791494/E-KCtUCn_normal.jpg,Victor Piercey,FALSE,2013-05-23T11:19:31.000Z,"Big Rapids, MI",#GeneralEducation Director and Professor of #Mathematics at @FerrisState.  My tweets are my own.,,NA,8,14,0,5361,23,879,1368,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,influencers; hashtags,1,math practice,0,,JH,amplification;hashtags;influencers;math practice;talk support,VictorPiercey1,Victor Piercey,TRUE,FALSE,FALSE,FALSE
114,431,1.21823E+18,sbagley,"Mathematics is currently the province of a particular cultural group. Therefore, it not only *reflects* the hegemony of that group, but *reinforces* the hegemony of that group. No points for guessing which group. #DisruptJMM #JMM2020 @JointMath https://t.co/VVDsVuI3OJ",2020-01-17T17:52:56.000Z,1.21823E+18,en,FALSE,22891502,Twitter for Android,22891502,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,2,8,0,45619,36,2328,442,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,hashtags; influencers,0,,1,power; bipoc,DL,amplification;bipoc;hashtags;influencers;power;talk support,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
115,434,1.21823E+18,sbagley,"Figured out @nancyekress's Twitter handle, belatedly. This feels like a really important theoretical contribution. #DisruptJMM #JMM2020 @JointMath https://t.co/pGgr8j6fUT",2020-01-17T17:49:10.000Z,1.21823E+18,en,FALSE,22891502,Twitter for Android,22891502,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,3,9,0,45619,36,2328,442,NA,NA,NA,,NA,NA,0,,1,talk support,1,influencers; hashtags,1,humanize,0,,RR,hashtags;humanize;influencers;talk support,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
116,437,1.21823E+18,sbagley,A feminist epistemology of mathematics challenges the absolutism that characterizes how we think about truth in mathematics. This is really important because we have spent way not enough time examining our epistemological foundations. #DisruptJMM #JMM2020 @JointMath,2020-01-17T17:44:47.000Z,1.21823E+18,en,FALSE,22891502,Twitter for Android,22891502,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,1,7,0,45619,36,2328,442,NA,NA,NA,,NA,NA,0,,0,,1,influencers; hashtags,1,humanize; math practice,0,,JH,hashtags;humanize;influencers;math practice,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
117,438,1.21823E+18,sbagley,Well this is going to be a great talk. #DisruptJMM @JointMath #JMM2020 https://t.co/ATiiuc3VoG,2020-01-17T17:42:09.000Z,1.21823E+18,en,FALSE,22891502,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,2,8,1,45619,36,2328,442,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,hashtags; influencers,1,math practice,1,power,DL,amplification;hashtags;influencers;math practice;power;talk support,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
118,440,1.21823E+18,WanderingPoint,Patrick Ingram starts his talk at #JMM2020 with an explanation of land acknowledgments and sends people to https://t.co/xQfHuKdzcu if they get bored during his talk (which they won’t). Score one for a straight white guy’s #DisruptJMM,2020-01-17T17:34:38.000Z,1.21823E+18,en,FALSE,2932698781,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/574748429361922048/bfEubWru_normal.png,Dr. Wandering Point,FALSE,2014-12-16T19:22:06.000Z,NA,"Mathematician, feminist, hot sauce lover, olive hater. Come at me, bro. (she / her)",,7.86765E+17,9,21,0,7245,46,2587,360,NA,NA,NA,,NA,NA,1,amplification,1,talk support,0,,1,allyship in math,1,indigenous,RR,allyship in math;amplification;indigenous;talk support,WanderingPoint,Dr. Wandering Point,FALSE,FALSE,TRUE,FALSE
119,441,1.21822E+18,joshlaison,I love what people are doing to make the Joint Meetings and the mathematical community more inclusive.  We need a lot more.  I hope these efforts grow in future conferences. #DisruptJMM,2020-01-17T17:30:05.000Z,1.21822E+18,en,FALSE,2839600124,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/520469956702375936/na8NUjwE_normal.jpeg,Dr. Josh Laison,FALSE,2014-10-04T03:58:59.000Z,NA,"Willamette University math professor, board games enthusiast, feminist, dad. Sucker for math gifs.  Black lives matter. he/his/him",,NA,5,16,0,2079,15,521,1162,NA,NA,NA,,NA,NA,0,,1,thankful,0,,0,,0,,JH,thankful,joshlaison,Dr. Josh Laison,TRUE,FALSE,FALSE,FALSE
120,443,1.21822E+18,sbagley,There's an @amermathsoc poster down by the ballroom in which we congratulate ourselves on the mathematical contributions we made to the fight against HIV. Here's another number that we're curiously silent about. #DisruptJMM @JointMath https://t.co/DsUxnFxeGe,2020-01-17T17:21:18.000Z,1.21822E+18,en,FALSE,22891502,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,0,6,0,45619,36,2328,442,quoted,1.21792E+18,"The UK has seen major drops in HIV rates thanks to PrEP, but the US has not. The difference between the two countries is that in the UK it costs about £26/month and in the US it costs $1600/month. https://t.co/VkjL1HyatA",,en,16711036,0,,1,BC impact,1,influencers,0,,1,lgbtq; power,DL,BC impact;influencers;lgbtq;power,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
121,447,1.21822E+18,sbagley,"Aaron Wangberg asking an important question: Who is actually doing the mathematics, and thus getting opportunities to see the power and meaningfulness of mathematics? Here's a good diagram to help think through this question systematically. #DisruptJMM @JointMath https://t.co/IbIvi3OkMD",2020-01-17T17:05:59.000Z,1.21822E+18,en,FALSE,22891502,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,4,19,1,45619,36,2328,442,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,influencers,0,,1,representation,RR,amplification;influencers;representation;talk support,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
122,448,1.21822E+18,sbagley,"@joshlaison @WanderingPoint Yay! Now, get 👏 in 👏 the 👏 hashtag!! #DisruptJMM",2020-01-17T17:03:05.000Z,1.21818E+18,en,FALSE,22891502,Twitter for Android,2839600124,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,0,3,0,45619,36,2328,442,NA,NA,NA,,NA,NA,0,,1,conversation,0,,0,,0,,JH,conversation,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
123,449,1.21821E+18,sbagley,"A question spurred by the question session: What are the equity implications of using paid textbooks from for-profit textbook publishers, and how bananas is it that we are *just now* starting to ask this question in systematic ways? #DisruptJMM #JMM2020 @JointMath",2020-01-17T16:51:30.000Z,1.2182E+18,en,FALSE,22891502,Twitter for Android,22891502,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,0,2,0,45619,36,2328,442,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,hashtags; influencers,0,,1,economic,DL,amplification;economic;hashtags;influencers;talk support,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
124,452,1.21821E+18,LoboWithACause,"#DisruptJMM We mathematicians have a responsibility to serve our communities, particularly those marginalized and underrepresented. https://t.co/GArlSqsSC9",2020-01-17T16:48:52.000Z,1.21821E+18,en,FALSE,1969930824,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1443790216343351298/QhcE4Rzw_normal.jpg,Dr. Belin Tsinnajinnie,FALSE,2013-10-19T01:18:35.000Z,NA,"Diné and Filipino from Na'Neelzhiin, NM | I try to teach math | he/him | Beh-LIN TSIN-Ah-Jin-Ee | a blemish on mathematics",,1.32379E+18,3,13,0,8467,22,1294,1605,quoted,1.21818E+18,^#mathed Academics can change the world – if they stop talking only to their peers https://t.co/7J3VQpk0OB via @TC_Africa,,en,26860129,1,amplification,0,,0,,0,,1,advocacy; representation,RR,advocacy;amplification;representation,LoboWithACause,Dr. Belin Tsinnajinnie,TRUE,FALSE,FALSE,FALSE
125,453,1.21821E+18,GailHWebster,"Are you tweeting #DisruptJMM? If so consider working with me!
https://t.co/sBKHoeOupq",2020-01-17T16:33:42.000Z,1.21821E+18,en,FALSE,456617304,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1325481333817282563/oPPTaHG-_normal.jpg,Gail Webster,FALSE,2012-01-06T13:13:32.000Z,"Greensboro, NC","Chemistry, teaching, cooking, dogs, orchids. Not necessarily in that order. She/Her/Hers",,NA,0,3,1,4789,11,468,1087,NA,NA,NA,,NA,NA,0,,1,BC impact,0,,0,,0,,JH,BC impact,GailHWebster,Gail Webster,FALSE,FALSE,FALSE,FALSE
126,459,1.2182E+18,WanderingPoint,Nervous about my #DisruptJMM spiel. Will be working today to channel panic &amp; fear into righteous anger.,2020-01-17T16:08:26.000Z,1.2182E+18,en,FALSE,2932698781,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/574748429361922048/bfEubWru_normal.png,Dr. Wandering Point,FALSE,2014-12-16T19:22:06.000Z,NA,"Mathematician, feminist, hot sauce lover, olive hater. Come at me, bro. (she / her)",,7.86765E+17,0,42,1,7245,46,2587,360,NA,NA,NA,,NA,NA,0,,1,emotional support; talk support,0,,0,,0,,DL,emotional support;talk support,WanderingPoint,Dr. Wandering Point,FALSE,FALSE,TRUE,FALSE
127,460,1.2182E+18,JohannaF_math,Asking in the Q&amp;A whether a data science program under discussion requires an ethics course... #DisruptJMM,2020-01-17T16:03:06.000Z,1.2182E+18,en,FALSE,3091830609,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/577654365449646080/TkbEfDil_normal.jpeg,"Dr. Johanna Franklin 🔈🎲,🔈🛣️🛣️,🔈(📏)🏠🏠",FALSE,2015-03-15T00:36:48.000Z,"Long Island, NY","Associate Professor of Mathematics @HofstraU. Logician, fan of the laws of probability & randomness, & mathematical crafter. All opinions my own. She/her/hers",http://t.co/4F2vOLOXp6,NA,1,9,0,3616,20,954,869,NA,NA,NA,,NA,NA,0,,1,BC impact,0,,1,humanize; math practice,0,,RR,BC impact;humanize;math practice,JohannaF_math,"Dr. Johanna Franklin 🔈🎲,🔈🛣️🛣️,🔈(📏)🏠🏠",TRUE,FALSE,FALSE,FALSE
128,466,1.2182E+18,sbagley,Rad. #DisruptJMM https://t.co/gbFpNxzEIn,2020-01-17T15:55:26.000Z,1.2182E+18,und,FALSE,22891502,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,1,9,0,45619,36,2328,442,quoted,1.21819E+18,First talk of the day at #JMM2020 - speaker can’t be here because of visa issues so we are paging through his slides &amp; asking each other questions about them. https://t.co/vZFXu4Wbyj,,en,2932698781,1,amplification,1,talk support,0,,0,,0,,JH,amplification;talk support,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
129,472,1.21819E+18,sbagley,Hey so @kenandoesmath gave maybe the most concrete and meaningful #DisruptJMM discussion I've seen in any general session so far. They're posting their slides later and you should probably look at them. #JMM2020,2020-01-17T15:30:45.000Z,1.21819E+18,en,FALSE,22891502,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,6,23,0,45619,36,2328,442,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,hashtags,0,,0,,DL,amplification;hashtags;talk support,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
130,473,1.21819E+18,VictorPiercey1,Citing @mathbabedotorg among others @kenandoesmath reminds us that #MathIsNotNeutral. #JMM2020 @JointMath @maanow @amermathsoc #DisruptJMM https://t.co/jGJuiUYC4y,2020-01-17T15:28:44.000Z,1.21819E+18,en,FALSE,1451206226,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1071108579497791494/E-KCtUCn_normal.jpg,Victor Piercey,FALSE,2013-05-23T11:19:31.000Z,"Big Rapids, MI",#GeneralEducation Director and Professor of #Mathematics at @FerrisState.  My tweets are my own.,,NA,2,11,0,5361,23,879,1368,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,influencers; hashtags,1,humanize; math practice,0,,RR,amplification;hashtags;humanize;influencers;math practice;talk support,VictorPiercey1,Victor Piercey,TRUE,FALSE,FALSE,FALSE
131,475,1.21819E+18,VictorPiercey1,@kenandoesmath tells us why teaching math with #CulturallyRelevantPedagogy with #SocialJustice us is important. #JMM2020 @JointMath @maanow @amermathsoc #DisruptJMM https://t.co/JAIYPprXhO,2020-01-17T15:27:09.000Z,1.21819E+18,en,FALSE,1451206226,Twitter for Android,7.73191E+17,FALSE,https://pbs.twimg.com/profile_images/1071108579497791494/E-KCtUCn_normal.jpg,Victor Piercey,FALSE,2013-05-23T11:19:31.000Z,"Big Rapids, MI",#GeneralEducation Director and Professor of #Mathematics at @FerrisState.  My tweets are my own.,,NA,1,0,0,5361,23,879,1368,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,influencers; hashtags,1,math practice,0,,JH,amplification;hashtags;influencers;math practice;talk support,VictorPiercey1,Victor Piercey,TRUE,FALSE,FALSE,FALSE
132,476,1.21819E+18,VictorPiercey1,#DisruptJMM from @kenandoesmath quoting @pwr2dppl. #JMM2020 https://t.co/Xq63xoIJd7,2020-01-17T15:23:15.000Z,1.21819E+18,en,FALSE,1451206226,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1071108579497791494/E-KCtUCn_normal.jpg,Victor Piercey,FALSE,2013-05-23T11:19:31.000Z,"Big Rapids, MI",#GeneralEducation Director and Professor of #Mathematics at @FerrisState.  My tweets are my own.,,NA,7,18,0,5361,23,879,1368,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,hashtags,0,,1,indigenous; power,DL,amplification;hashtags;indigenous;power;talk support,VictorPiercey1,Victor Piercey,TRUE,FALSE,FALSE,FALSE
133,480,1.21819E+18,VictorPiercey1,Details: This will be at Leela Cafe from 4:30 to 5:30! Can't wait for this! #SIGMAAJEDI #DisruptJMM https://t.co/2dpCmWGWYN,2020-01-17T14:58:19.000Z,1.21819E+18,en,FALSE,1451206226,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1071108579497791494/E-KCtUCn_normal.jpg,Victor Piercey,FALSE,2013-05-23T11:19:31.000Z,"Big Rapids, MI",#GeneralEducation Director and Professor of #Mathematics at @FerrisState.  My tweets are my own.,,NA,2,7,0,5361,23,879,1368,quoted,1.218E+18,Hey #DisruptJMM peeps! Tomorrow around 4:30 or 5 a group will be meeting to talk about a possible #SIGMAAJEDI (put together by SIGMAA QL),,en,1451206226,1,strategic planning,1,belonging,1,hashtags,0,,0,,RR,belonging;hashtags;strategic planning,VictorPiercey1,Victor Piercey,TRUE,FALSE,FALSE,FALSE
134,485,1.21818E+18,sbagley,"I'd just like to mention that, in an extremely rare turn of events, I've located a space where there actually need to be way more straight white dudes, and it's called #DisruptJMM
#JMM2020",2020-01-17T14:28:31.000Z,1.21818E+18,en,FALSE,22891502,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,5,60,1,45619,36,2328,442,NA,NA,NA,,NA,NA,0,,0,,1,hashtags,0,,1,representation; power,JH,hashtags;power;representation,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
135,486,1.21818E+18,monsoon0,"@LoboWithACause @pwr2dppl In Australia, we acknowledge the indigenous custodianship and law of country of the land on which we meet and pay our respects to those who care for country. What is the right way to do this here @JointMath  @pwr2dppl @LoboWithACause ?#disruptJMM",2020-01-17T14:15:56.000Z,1.21811E+18,en,FALSE,171782897,TweetDeck,1969930824,FALSE,https://pbs.twimg.com/profile_images/516087944575062018/8rH7VLzE_normal.png,Nalini Joshi,FALSE,2010-07-28T04:25:08.000Z,"Sydney, Australia","mathematician, wife, mother, Professor, addicted to math",http://t.co/JilATFWcQA,1.46725E+17,1,5,0,27249,393,13012,659,NA,NA,NA,,NA,NA,1,activation,0,,1,influencers,0,,1,indigenous; learning,DL,activation;indigenous;influencers;learning,monsoon0,Nalini Joshi,TRUE,FALSE,FALSE,FALSE
